Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",200206,Water - Precipitation - unspecified (not reported),2002-06-15,2002-06-01,2002-06-30,,-7.38,Arsenal Research,-48.1,Arsenal Research,11.4,0.6,Arsenal Research,102.6,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",200207,Water - Precipitation - unspecified (not reported),2002-07-15,2002-07-01,2002-07-31,,-7.02,Arsenal Research,-44.7,Arsenal Research,12.5,0.7,Arsenal Research,128.9,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",200208,Water - Precipitation - unspecified (not reported),2002-08-15,2002-08-01,2002-08-31,,-10.03,Arsenal Research,-70.5,Arsenal Research,10.1,0.6,Arsenal Research,206.1,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",200209,Water - Precipitation - unspecified (not reported),2002-09-15,2002-09-01,2002-09-30,,-10.97,Arsenal Research,-74.4,Arsenal Research,13.4,0.7,Arsenal Research,88.7,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",200210,Water - Precipitation - unspecified (not reported),2002-10-15,2002-10-01,2002-10-31,,-10.65,Arsenal Research,-73.8,Arsenal Research,5.8,0.3,Arsenal Research,130,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",200211,Water - Precipitation - unspecified (not reported),2002-11-15,2002-11-01,2002-11-30,,-9.63,Arsenal Research,-63.4,Arsenal Research,3.2,0.2,Arsenal Research,236.4,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",200212,Water - Precipitation - unspecified (not reported),2002-12-15,2002-12-01,2002-12-31,,-13.53,Arsenal Research,-96.6,Arsenal Research,5.8,0.3,Arsenal Research,69.4,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197301,Water - Precipitation - unspecified (not reported),1973-01-15,1973-01-01,1973-01-31,,-17.68,Arsenal Research,,,43,3,Arsenal Research,35,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197302,Water - Precipitation - unspecified (not reported),1973-02-15,1973-02-01,1973-02-28,,-16.74,Arsenal Research,,,48,3,Arsenal Research,57,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197303,Water - Precipitation - unspecified (not reported),1973-03-15,1973-03-01,1973-03-31,,-12.19,Arsenal Research,,,147,8,Arsenal Research,13,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197304,Water - Precipitation - unspecified (not reported),1973-04-15,1973-04-01,1973-04-30,,-9.38,Arsenal Research,,,139,8,Arsenal Research,97,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197305,Water - Precipitation - unspecified (not reported),1973-05-15,1973-05-01,1973-05-31,,-5.28,Arsenal Research,,,153,8,Arsenal Research,29,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197306,Water - Precipitation - unspecified (not reported),1973-06-15,1973-06-01,1973-06-30,,-9.37,Arsenal Research,,,130,7,Arsenal Research,174,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197307,Water - Precipitation - unspecified (not reported),1973-07-15,1973-07-01,1973-07-31,,-6.98,Arsenal Research,,,147,8,Arsenal Research,104,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197308,Water - Precipitation - unspecified (not reported),1973-08-15,1973-08-01,1973-08-31,,-5.89,Arsenal Research,,,130,7,Arsenal Research,34,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197309,Water - Precipitation - unspecified (not reported),1973-09-15,1973-09-01,1973-09-30,,-9.41,Arsenal Research,,,47,3,Arsenal Research,248,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197310,Water - Precipitation - unspecified (not reported),1973-10-15,1973-10-01,1973-10-31,,-8.5,Arsenal Research,,,55,3,Arsenal Research,65,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197311,Water - Precipitation - unspecified (not reported),1973-11-15,1973-11-01,1973-11-30,,-12.19,Arsenal Research,,,46,3,Arsenal Research,39,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197312,Water - Precipitation - unspecified (not reported),1973-12-15,1973-12-01,1973-12-31,,-11.57,Arsenal Research,,,35,3,Arsenal Research,67,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197401,Water - Precipitation - unspecified (not reported),1974-01-15,1974-01-01,1974-01-31,,,,,,67,4,Arsenal Research,8,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197402,Water - Precipitation - unspecified (not reported),1974-02-15,1974-02-01,1974-02-28,,-15.05,Arsenal Research,,,80,5,Arsenal Research,17,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197403,Water - Precipitation - unspecified (not reported),1974-03-15,1974-03-01,1974-03-31,,-14.35,Arsenal Research,,,96,5,Arsenal Research,72,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197404,Water - Precipitation - unspecified (not reported),1974-04-15,1974-04-01,1974-04-30,,-8.2,Arsenal Research,,,151,8,Arsenal Research,33,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197405,Water - Precipitation - unspecified (not reported),1974-05-15,1974-05-01,1974-05-31,,-9.09,Arsenal Research,,,246,13,Arsenal Research,53,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197406,Water - Precipitation - unspecified (not reported),1974-06-15,1974-06-01,1974-06-30,,-9.58,Arsenal Research,,,350,18,Arsenal Research,169,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197407,Water - Precipitation - unspecified (not reported),1974-07-15,1974-07-01,1974-07-31,,-7.24,Arsenal Research,,,132,7,Arsenal Research,112,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197408,Water - Precipitation - unspecified (not reported),1974-08-15,1974-08-01,1974-08-31,,-7.62,Arsenal Research,,,154,8,Arsenal Research,173,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197409,Water - Precipitation - unspecified (not reported),1974-09-15,1974-09-01,1974-09-30,,-8.79,Arsenal Research,,,75,4,Arsenal Research,111,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197410,Water - Precipitation - unspecified (not reported),1974-10-15,1974-10-01,1974-10-31,,-12.74,Arsenal Research,,,46,3,Arsenal Research,82,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197411,Water - Precipitation - unspecified (not reported),1974-11-15,1974-11-01,1974-11-30,,-12.67,Arsenal Research,,,53,3,Arsenal Research,32,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197412,Water - Precipitation - unspecified (not reported),1974-12-15,1974-12-01,1974-12-31,,,,,,105,6,Arsenal Research,6,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197501,Water - Precipitation - unspecified (not reported),1975-01-15,1975-01-01,1975-01-31,,,,,,72,4,Arsenal Research,13,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197502,Water - Precipitation - unspecified (not reported),1975-02-15,1975-02-01,1975-02-28,,,,,,,,,12,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197503,Water - Precipitation - unspecified (not reported),1975-03-15,1975-03-01,1975-03-31,,-10.63,Arsenal Research,,,87,5,Arsenal Research,133,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197504,Water - Precipitation - unspecified (not reported),1975-04-15,1975-04-01,1975-04-30,,,,,,323,17,Arsenal Research,12,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197505,Water - Precipitation - unspecified (not reported),1975-05-15,1975-05-01,1975-05-31,,-9.33,Arsenal Research,,,83,5,Arsenal Research,75,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197506,Water - Precipitation - unspecified (not reported),1975-06-15,1975-06-01,1975-06-30,,-5.5,Arsenal Research,,,125,7,Arsenal Research,72,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197507,Water - Precipitation - unspecified (not reported),1975-07-15,1975-07-01,1975-07-31,,-8.97,Arsenal Research,,,170,19,Arsenal Research,217,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197508,Water - Precipitation - unspecified (not reported),1975-08-15,1975-08-01,1975-08-31,,-5.83,Arsenal Research,,,147,8,Arsenal Research,117,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197509,Water - Precipitation - unspecified (not reported),1975-09-15,1975-09-01,1975-09-30,,-8.42,Arsenal Research,,,101,6,Arsenal Research,76,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197510,Water - Precipitation - unspecified (not reported),1975-10-15,1975-10-01,1975-10-31,,-5.18,Arsenal Research,,,78,5,Arsenal Research,30,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197511,Water - Precipitation - unspecified (not reported),1975-11-15,1975-11-01,1975-11-30,,-11.99,Arsenal Research,,,83,5,Arsenal Research,52,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197512,Water - Precipitation - unspecified (not reported),1975-12-15,1975-12-01,1975-12-31,,-13.94,Arsenal Research,,,30,3,Arsenal Research,86,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197601,Water - Precipitation - unspecified (not reported),1976-01-15,1976-01-01,1976-01-31,,-13.19,Arsenal Research,,,21,9,Arsenal Research,21,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197602,Water - Precipitation - unspecified (not reported),1976-02-15,1976-02-01,1976-02-29,,-17.34,Arsenal Research,,,36,2,Arsenal Research,51,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197603,Water - Precipitation - unspecified (not reported),1976-03-15,1976-03-01,1976-03-31,,-18.28,Arsenal Research,,,60,3,Arsenal Research,21,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197604,Water - Precipitation - unspecified (not reported),1976-04-15,1976-04-01,1976-04-30,,-11.33,Arsenal Research,,,110,5,Arsenal Research,78,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197605,Water - Precipitation - unspecified (not reported),1976-05-15,1976-05-01,1976-05-31,,-11.32,Arsenal Research,,,125,6,Arsenal Research,124,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197606,Water - Precipitation - unspecified (not reported),1976-06-15,1976-06-01,1976-06-30,,-7.5,Arsenal Research,,,185,9,Arsenal Research,47,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197607,Water - Precipitation - unspecified (not reported),1976-07-15,1976-07-01,1976-07-31,,-9.02,Arsenal Research,,,110,5,Arsenal Research,132,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197608,Water - Precipitation - unspecified (not reported),1976-08-15,1976-08-01,1976-08-31,,-6.78,Arsenal Research,,,159,7,Arsenal Research,31,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197609,Water - Precipitation - unspecified (not reported),1976-09-15,1976-09-01,1976-09-30,,-9.51,Arsenal Research,,,43,2,Arsenal Research,109,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197610,Water - Precipitation - unspecified (not reported),1976-10-15,1976-10-01,1976-10-31,,-11.24,Arsenal Research,,,28,2,Arsenal Research,91,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197611,Water - Precipitation - unspecified (not reported),1976-11-15,1976-11-01,1976-11-30,,-12.23,Arsenal Research,,,24,2,Arsenal Research,55,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197612,Water - Precipitation - unspecified (not reported),1976-12-15,1976-12-01,1976-12-31,,-16.27,Arsenal Research,,,20,1,Arsenal Research,100,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197701,Water - Precipitation - unspecified (not reported),1977-01-15,1977-01-01,1977-01-31,,-13.15,Arsenal Research,,,26,2,Arsenal Research,87,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197702,Water - Precipitation - unspecified (not reported),1977-02-15,1977-02-01,1977-02-28,,-12.37,Arsenal Research,,,24,2,Arsenal Research,116,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197703,Water - Precipitation - unspecified (not reported),1977-03-15,1977-03-01,1977-03-31,,,,,,,,,37,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197704,Water - Precipitation - unspecified (not reported),1977-04-15,1977-04-01,1977-04-30,,-12.07,Arsenal Research,,,68,3,Arsenal Research,71,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197705,Water - Precipitation - unspecified (not reported),1977-05-15,1977-05-01,1977-05-31,,-8.77,Arsenal Research,,,122,6,Arsenal Research,71,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197706,Water - Precipitation - unspecified (not reported),1977-06-15,1977-06-01,1977-06-30,,-6.95,Arsenal Research,,,131,6,Arsenal Research,66,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197707,Water - Precipitation - unspecified (not reported),1977-07-15,1977-07-01,1977-07-31,,-7.18,Arsenal Research,,,128,6,Arsenal Research,97,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197708,Water - Precipitation - unspecified (not reported),1977-08-15,1977-08-01,1977-08-31,,-7.35,Arsenal Research,,,84,4,Arsenal Research,129,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197709,Water - Precipitation - unspecified (not reported),1977-09-15,1977-09-01,1977-09-30,,-10.68,Arsenal Research,,,100,5,Arsenal Research,57,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197710,Water - Precipitation - unspecified (not reported),1977-10-15,1977-10-01,1977-10-31,,-6.22,Arsenal Research,,,72,4,Arsenal Research,27,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197711,Water - Precipitation - unspecified (not reported),1977-11-15,1977-11-01,1977-11-30,,-11.82,Arsenal Research,,,45,2,Arsenal Research,65,,
